Data,Impressions,Link Clicks
01/07/2022,2284,788
01/07/2022,431,23
01/07/2022,884,28
01/07/2022,42,0
01/07/2022,522,20
01/07/2022,129,3
01/07/2022,113,4
01/07/2022,12265,0
01/07/2022,4505,3
01/07/2022,4084,477
01/07/2022,313,70
01/07/2022,38359,744
01/07/2022,55801,1155
02/07/2022,250,4
02/07/2022,859,34
02/07/2022,331,2
02/07/2022,289,3
02/07/2022,2247,101
02/07/2022,257,5
02/07/2022,2430,90
02/07/2022,1077,30
02/07/2022,320,2
02/07/2022,251,1
02/07/2022,82,1
02/07/2022,2258,110
02/07/2022,720,5
02/07/2022,18329,1
02/07/2022,4081,162
02/07/2022,4682,56
02/07/2022,1424,3
02/07/2022,406,1
02/07/2022,713,2
02/07/2022,1940,11
02/07/2022,6577,115
02/07/2022,9462,3
02/07/2022,30277,17
02/07/2022,1,0
02/07/2022,1,0
02/07/2022,18142,173
02/07/2022,106384,141
02/07/2022,124564,725
02/07/2022,2,0
02/07/2022,116706,95
02/07/2022,228399,318
02/07/2022,154610,207
02/07/2022,4966,382
02/07/2022,354,43
02/07/2022,4322,1
02/07/2022,8460,12
02/07/2022,2004,448
02/07/2022,9981,385
02/07/2022,9462,265
02/07/2022,4565,118
02/07/2022,1639,50
02/07/2022,26,0
02/07/2022,137,4
02/07/2022,16,2
02/07/2022,2616,867
02/07/2022,707,29
02/07/2022,1592,45
02/07/2022,63,1
02/07/2022,739,19
02/07/2022,66,0
02/07/2022,148,1
02/07/2022,21964,0
02/07/2022,7624,7
02/07/2022,4055,457
02/07/2022,1032,171
02/07/2022,36430,582
02/07/2022,78357,1726
03/07/2022,429,12
03/07/2022,344,6
03/07/2022,616,38
03/07/2022,2105,117
03/07/2022,1423,32
03/07/2022,1643,83
03/07/2022,778,27
03/07/2022,655,6
03/07/2022,1631,92
03/07/2022,1359,25
03/07/2022,799,17
03/07/2022,2012,27
03/07/2022,6040,6
03/07/2022,3063,105
03/07/2022,26944,4
03/07/2022,12033,82
03/07/2022,3647,17
03/07/2022,82581,17
03/07/2022,155486,25
03/07/2022,9363,26
03/07/2022,48381,440
03/07/2022,3215,98
03/07/2022,5322,295
03/07/2022,1,0
03/07/2022,11381,100
03/07/2022,267707,184
03/07/2022,73021,813
03/07/2022,1,0
03/07/2022,452272,196
03/07/2022,348054,321
03/07/2022,229252,221
03/07/2022,4242,317
03/07/2022,399,49
03/07/2022,3940,2
03/07/2022,8590,12
03/07/2022,1140,268
03/07/2022,8984,377
03/07/2022,5273,167
03/07/2022,2932,91
03/07/2022,1115,23
03/07/2022,12,0
03/07/2022,51,2
03/07/2022,1,0
03/07/2022,1634,581
03/07/2022,444,23
03/07/2022,520,13
03/07/2022,26,1
03/07/2022,364,11
03/07/2022,102,7
03/07/2022,69,8
03/07/2022,19898,1
03/07/2022,7629,5
03/07/2022,3796,476
03/07/2022,1074,178
03/07/2022,86856,1572
03/07/2022,48826,1061
04/07/2022,169,
04/07/2022,48,1
04/07/2022,35,
04/07/2022,152,2
04/07/2022,340,27
04/07/2022,160,1
04/07/2022,377,26
04/07/2022,168,5
04/07/2022,530,32
04/07/2022,119,3
04/07/2022,232,2
04/07/2022,115,
04/07/2022,1056,
04/07/2022,461,22
04/07/2022,18529,6
04/07/2022,1329,11
04/07/2022,518,1
04/07/2022,4915,
04/07/2022,30610,4
04/07/2022,1220,3
04/07/2022,7874,79
04/07/2022,482,5
04/07/2022,2941,140
04/07/2022,2,0
04/07/2022,24643,314
04/07/2022,392366,226
04/07/2022,52448,1969
04/07/2022,1,0
04/07/2022,393158,124
04/07/2022,470359,417
04/07/2022,299699,261
04/07/2022,5946,546
04/07/2022,321,46
04/07/2022,3885,1
04/07/2022,8724,21
04/07/2022,2042,572
04/07/2022,8762,376
04/07/2022,3389,112
04/07/2022,2612,78
04/07/2022,1402,52
04/07/2022,30,0
04/07/2022,86,2
04/07/2022,9,1
04/07/2022,2702,983
04/07/2022,481,22
04/07/2022,712,24
04/07/2022,17,0
04/07/2022,380,11
04/07/2022,171,8
04/07/2022,97,1
04/07/2022,26180,1
04/07/2022,7944,5
04/07/2022,4694,573
04/07/2022,764,151
04/07/2022,120059,2065
04/07/2022,93935,1921
05/07/2022,132,3
05/07/2022,170,1
05/07/2022,733,33
05/07/2022,5108,352
05/07/2022,314,4
05/07/2022,2152,154
05/07/2022,475,22
05/07/2022,310,5
05/07/2022,2783,202
05/07/2022,9367,31
05/07/2022,179,1
05/07/2022,182,1
05/07/2022,2056,128
05/07/2022,14042,710
05/07/2022,313,8
05/07/2022,56463,662
05/07/2022,135625,26
05/07/2022,6500,5
05/07/2022,0,
05/07/2022,0,
05/07/2022,186,16
05/07/2022,2,0
05/07/2022,10865,322
05/07/2022,66005,1806
05/07/2022,648376,166
05/07/2022,504825,278
05/07/2022,311592,178
05/07/2022,6245,562
05/07/2022,3946,2
05/07/2022,8033,34
05/07/2022,1713,437
05/07/2022,6647,320
05/07/2022,2515,80
05/07/2022,1987,65
05/07/2022,1179,29
05/07/2022,37,1
05/07/2022,85,4
05/07/2022,6,0
05/07/2022,3344,1230
05/07/2022,453,19
05/07/2022,748,21
05/07/2022,16,0
05/07/2022,435,19
05/07/2022,193,5
05/07/2022,90,6
05/07/2022,24389,0
05/07/2022,7873,4
05/07/2022,4009,573
05/07/2022,130204,2254
05/07/2022,84719,1817
06/07/2022,78516,19
06/07/2022,15439,34
06/07/2022,23,
06/07/2022,8485,4
06/07/2022,128,10
06/07/2022,11,
06/07/2022,141,13
06/07/2022,2498,227
06/07/2022,42,1
06/07/2022,301,21
06/07/2022,54,5
06/07/2022,0,
06/07/2022,1623,102
06/07/2022,627,28
06/07/2022,233,2
06/07/2022,17519,683
06/07/2022,2964,139
06/07/2022,19,1
06/07/2022,77667,927
06/07/2022,13011,45
06/07/2022,18,
06/07/2022,187307,36
06/07/2022,2,0
06/07/2022,13973,431
06/07/2022,30130,53
06/07/2022,53521,1997
06/07/2022,720865,173
06/07/2022,253408,120
06/07/2022,153137,108
06/07/2022,6351,591
06/07/2022,3944,2
06/07/2022,8050,27
06/07/2022,2117,548
06/07/2022,7110,287
06/07/2022,2602,72
06/07/2022,411,7
06/07/2022,1232,26
06/07/2022,47,0
06/07/2022,36,0
06/07/2022,110,2
06/07/2022,4,0
06/07/2022,3219,1218
06/07/2022,401,12
06/07/2022,700,26
06/07/2022,15,0
06/07/2022,322,9
06/07/2022,304,7
06/07/2022,87,9
06/07/2022,25945,0
06/07/2022,7945,9
06/07/2022,4360,628
06/07/2022,102823,1945
06/07/2022,80629,1824
06/07/2022,34,1
06/07/2022,339,5
06/07/2022,2,0
07/07/2022,2872,231
07/07/2022,61,3
07/07/2022,79,4
07/07/2022,15,
07/07/2022,3720,37
07/07/2022,182,43
07/07/2022,90,7
07/07/2022,10057,115
07/07/2022,13972,198
07/07/2022,3,
07/07/2022,346,39
07/07/2022,4,1
07/07/2022,161289,34
07/07/2022,79985,8
07/07/2022,2476,105
07/07/2022,834,6
07/07/2022,7522,7
07/07/2022,12606,42
07/07/2022,10176,42
07/07/2022,29914,421
07/07/2022,0,
07/07/2022,14773,546
07/07/2022,829,10
07/07/2022,2,0
07/07/2022,20677,485
07/07/2022,70658,60
07/07/2022,47593,2344
07/07/2022,792503,206
07/07/2022,561983,171
07/07/2022,280937,112
07/07/2022,5583,475
07/07/2022,870,104
07/07/2022,3439,1
07/07/2022,5707,5
07/07/2022,2370,604
07/07/2022,9042,379
07/07/2022,3010,78
07/07/2022,1403,32
07/07/2022,51,0
07/07/2022,108,1
07/07/2022,11,1
07/07/2022,2699,1023
07/07/2022,342,6
07/07/2022,795,26
07/07/2022,21,1
07/07/2022,372,15
07/07/2022,295,6
07/07/2022,134,3
07/07/2022,24366,1
07/07/2022,7281,9
07/07/2022,5820,783
07/07/2022,1082,188
07/07/2022,110996,2189
07/07/2022,74925,1557
07/07/2022,3135,50
07/07/2022,2194,38
07/07/2022,9,0
08/07/2022,2207,30
08/07/2022,39102,508
08/07/2022,3059,39
08/07/2022,97,5
08/07/2022,131,17
08/07/2022,2792,212
08/07/2022,2,
08/07/2022,146,15
08/07/2022,14,
08/07/2022,3,
08/07/2022,1442,81
08/07/2022,2160,9
08/07/2022,1087,10
08/07/2022,61641,9
08/07/2022,14991,
08/07/2022,9490,29
08/07/2022,330,43
08/07/2022,6705,5
08/07/2022,9460,37
08/07/2022,10706,216
08/07/2022,130335,26
08/07/2022,14778,525
08/07/2022,2,0
08/07/2022,14360,651
08/07/2022,127487,58
08/07/2022,33977,2544
08/07/2022,864575,208
08/07/2022,500249,208
08/07/2022,277947,149
08/07/2022,3709,312
08/07/2022,745,59
08/07/2022,3342,2
08/07/2022,5347,4
08/07/2022,2632,644
08/07/2022,6064,263
08/07/2022,2219,68
08/07/2022,931,26
08/07/2022,12,1
08/07/2022,45,0
08/07/2022,14,1
08/07/2022,2616,966
08/07/2022,108,4
08/07/2022,355,6
08/07/2022,2,0
08/07/2022,241,6
08/07/2022,122,2
08/07/2022,36,5
08/07/2022,20817,3
08/07/2022,7335,4
08/07/2022,3175,501
08/07/2022,1183,223
08/07/2022,171272,3183
08/07/2022,75361,1642
08/07/2022,35621,505
08/07/2022,2067,36
08/07/2022,34,0
09/07/2022,1,
09/07/2022,3620,95
09/07/2022,14880,170
09/07/2022,9572,200
09/07/2022,134,7
09/07/2022,2573,171
09/07/2022,3,
09/07/2022,181,9
09/07/2022,6129,152
09/07/2022,467,38
09/07/2022,1847,12
09/07/2022,1,
09/07/2022,65876,12
09/07/2022,16300,5
09/07/2022,8310,40
09/07/2022,78,3
09/07/2022,0,
09/07/2022,14933,517
09/07/2022,1411,11
09/07/2022,1004,49
09/07/2022,17962,429
09/07/2022,90,0
09/07/2022,20452,641
09/07/2022,247806,92
09/07/2022,45360,2409
09/07/2022,829601,197
09/07/2022,195069,98
09/07/2022,101219,63
09/07/2022,2447,275
09/07/2022,511,53
09/07/2022,3330,0
09/07/2022,5526,12
09/07/2022,1008,268
09/07/2022,3371,100
09/07/2022,1056,28
09/07/2022,381,13
09/07/2022,41,0
09/07/2022,46,1
09/07/2022,12,1
09/07/2022,2675,1061
09/07/2022,183,4
09/07/2022,287,6
09/07/2022,7,0
09/07/2022,271,2
09/07/2022,193,4
09/07/2022,48,4
09/07/2022,22093,1
09/07/2022,7767,6
09/07/2022,3284,464
09/07/2022,1025,238
09/07/2022,110129,2149
09/07/2022,20460,482
09/07/2022,26114,355
09/07/2022,2708,56
09/07/2022,7,0
10/07/2022,77,5
10/07/2022,4684,120
10/07/2022,10700,203
10/07/2022,786,8
10/07/2022,14004,248
10/07/2022,63,3
10/07/2022,1,
10/07/2022,74,7
10/07/2022,3032,202
10/07/2022,2,
10/07/2022,466,38
10/07/2022,2,
10/07/2022,2,
10/07/2022,1,
10/07/2022,3863,32
10/07/2022,28198,901
10/07/2022,0,
10/07/2022,2033,10
10/07/2022,8975,25
10/07/2022,20076,3
10/07/2022,79158,13
10/07/2022,15159,350
10/07/2022,1722,57
10/07/2022,27163,1038
10/07/2022,291508,101
10/07/2022,59182,2405
10/07/2022,757240,187
10/07/2022,424403,240
10/07/2022,214218,154
10/07/2022,2171,245
10/07/2022,274,35
10/07/2022,3393,2
10/07/2022,5656,10
10/07/2022,1287,354
10/07/2022,3399,122
10/07/2022,1031,34
10/07/2022,277,6
10/07/2022,17,0
10/07/2022,29,0
10/07/2022,4,0
10/07/2022,1752,723
10/07/2022,70,5
10/07/2022,189,10
10/07/2022,6,0
10/07/2022,80,6
10/07/2022,154,3
10/07/2022,32,2
10/07/2022,17591,4
10/07/2022,7143,2
10/07/2022,3191,427
10/07/2022,853,177
10/07/2022,100501,2089
10/07/2022,11380,277
10/07/2022,20396,288
10/07/2022,3406,56
11/07/2022,20376,6
11/07/2022,60,2
11/07/2022,91032,16
11/07/2022,6385,142
11/07/2022,16244,518
11/07/2022,8709,198
11/07/2022,5,
11/07/2022,18165,358
11/07/2022,3,
11/07/2022,50,4
11/07/2022,3567,231
11/07/2022,3,
11/07/2022,53,
11/07/2022,2,
11/07/2022,19606,603
11/07/2022,349,24
11/07/2022,3386,15
11/07/2022,9520,5
11/07/2022,124159,25
11/07/2022,6077,53
11/07/2022,10563,303
11/07/2022,2596,6
11/07/2022,8815,230
11/07/2022,1,
11/07/2022,24008,62
11/07/2022,13468,894
11/07/2022,233776,65
11/07/2022,64846,1827
11/07/2022,735027,184
11/07/2022,435505,178
11/07/2022,250017,126
11/07/2022,4463,441
11/07/2022,629,99
11/07/2022,3172,1
11/07/2022,5287,15
11/07/2022,2153,551
11/07/2022,8115,407
11/07/2022,3832,99
11/07/2022,866,20
11/07/2022,53,0
11/07/2022,86,2
11/07/2022,2,0
11/07/2022,2546,1073
11/07/2022,220,6
11/07/2022,324,15
11/07/2022,11,0
11/07/2022,147,7
11/07/2022,272,10
11/07/2022,90,7
11/07/2022,25821,2
11/07/2022,7493,4
11/07/2022,6310,834
11/07/2022,1656,343
11/07/2022,122495,2292
11/07/2022,66299,1492
11/07/2022,43807,566
11/07/2022,2342,55
11/07/2022,1471,23
11/07/2022,6083,119
12/07/2022,1,
12/07/2022,27477,686
12/07/2022,39,
12/07/2022,25682,471
12/07/2022,7818,156
12/07/2022,5187,2
12/07/2022,6907,152
12/07/2022,1678,37
12/07/2022,4859,74
12/07/2022,1265,28
12/07/2022,35382,16
12/07/2022,11097,1
12/07/2022,3915,239
12/07/2022,110,10
12/07/2022,14347,247
12/07/2022,4,
12/07/2022,9371,116
12/07/2022,45,4
12/07/2022,20723,1
12/07/2022,13457,64
12/07/2022,2371,18
12/07/2022,13021,16
12/07/2022,250384,48
12/07/2022,84582,10
12/07/2022,17946,468
12/07/2022,3286,18
12/07/2022,11777,356
12/07/2022,596,48
12/07/2022,1,
12/07/2022,1,
12/07/2022,15529,526
12/07/2022,19281,1148
12/07/2022,23310,21
12/07/2022,75241,1731
12/07/2022,724036,168
12/07/2022,427111,195
12/07/2022,237464,141
12/07/2022,4991,425
12/07/2022,479,65
12/07/2022,3204,5
12/07/2022,5359,10
12/07/2022,1540,339
12/07/2022,9186,419
12/07/2022,3161,87
12/07/2022,833,25
12/07/2022,171,2
12/07/2022,347,10
12/07/2022,28,2
12/07/2022,3460,1385
12/07/2022,821,26
12/07/2022,1115,51
12/07/2022,96,1
12/07/2022,622,16
12/07/2022,1110,24
12/07/2022,199,13
12/07/2022,25748,0
12/07/2022,7473,3
12/07/2022,7958,1054
12/07/2022,2176,398
12/07/2022,125007,2334
12/07/2022,70500,1550
12/07/2022,51654,713
12/07/2022,1061,12
12/07/2022,18603,385
12/07/2022,25248,464
13/07/2022,27498,482
13/07/2022,59,4
13/07/2022,23165,359
13/07/2022,10519,175
13/07/2022,9629,193
13/07/2022,1327,33
13/07/2022,1051,21
13/07/2022,3418,40
13/07/2022,12119,149
13/07/2022,58172,24
13/07/2022,7212,8
13/07/2022,9489,3
13/07/2022,200,27
13/07/2022,1,
13/07/2022,740,47
13/07/2022,3766,244
13/07/2022,186788,44
13/07/2022,36594,9
13/07/2022,9166,3
13/07/2022,6289,25
13/07/2022,1,
13/07/2022,9847,22
13/07/2022,925,7
13/07/2022,5802,85
13/07/2022,13213,336
13/07/2022,20886,464
13/07/2022,2510,30
13/07/2022,11549,371
13/07/2022,4,
13/07/2022,140,13
13/07/2022,15659,814
13/07/2022,144633,59
13/07/2022,58529,1767
13/07/2022,751887,158
13/07/2022,335386,193
13/07/2022,231101,102
13/07/2022,3409,310
13/07/2022,471,65
13/07/2022,3249,0
13/07/2022,4101,7
13/07/2022,2556,593
13/07/2022,14985,663
13/07/2022,7942,223
13/07/2022,1515,45
13/07/2022,362,7
13/07/2022,768,17
13/07/2022,43,0
13/07/2022,4050,1488
13/07/2022,2708,65
13/07/2022,2531,77
13/07/2022,430,8
13/07/2022,1986,61
13/07/2022,1944,34
13/07/2022,587,20
13/07/2022,21367,1
13/07/2022,7556,3
13/07/2022,7095,962
13/07/2022,1990,346
13/07/2022,133050,2617
13/07/2022,49683,1115
13/07/2022,54430,764
13/07/2022,141,3
13/07/2022,22051,391
13/07/2022,29738,550
14/07/2022,56197,5
14/07/2022,14364,2
14/07/2022,9464,24
14/07/2022,1706,14
14/07/2022,9501,9
14/07/2022,158776,42
14/07/2022,7621,112
14/07/2022,12624,337
14/07/2022,2773,23
14/07/2022,22966,688
14/07/2022,15013,288
14/07/2022,6679,234
14/07/2022,11004,3
14/07/2022,10489,6
14/07/2022,68459,20
14/07/2022,5154,70
14/07/2022,2215,27
14/07/2022,21921,498
14/07/2022,11401,244
14/07/2022,1512,28
14/07/2022,11688,172
14/07/2022,221,31
14/07/2022,2611,207
14/07/2022,2,
14/07/2022,153,9
14/07/2022,5,
14/07/2022,1,
14/07/2022,1271,81
14/07/2022,81,16
14/07/2022,2,
14/07/2022,21050,1193
14/07/2022,140397,59
14/07/2022,74114,1605
14/07/2022,791319,150
14/07/2022,287473,182
14/07/2022,229129,90
14/07/2022,4737,357
14/07/2022,424,45
14/07/2022,3233,1
14/07/2022,5582,9
14/07/2022,2016,578
14/07/2022,8731,393
14/07/2022,6934,190
14/07/2022,1171,29
14/07/2022,332,6
14/07/2022,881,20
14/07/2022,85,3
14/07/2022,3656,1431
14/07/2022,4095,98
14/07/2022,3248,95
14/07/2022,384,4
14/07/2022,2948,95
14/07/2022,1995,38
14/07/2022,733,14
14/07/2022,25322,0
14/07/2022,8001,4
14/07/2022,6920,940
14/07/2022,2165,380
14/07/2022,148120,2749
14/07/2022,80476,1796
14/07/2022,54882,728
14/07/2022,16145,331
14/07/2022,21969,353
14/07/2022,39941,525
15/07/2022,24710,555
15/07/2022,314,36
15/07/2022,160,7
15/07/2022,5051,124
15/07/2022,22444,341
15/07/2022,11440,244
15/07/2022,33550,10
15/07/2022,1236,3
15/07/2022,2864,29
15/07/2022,1656,28
15/07/2022,4493,4
15/07/2022,25742,9
15/07/2022,1,
15/07/2022,2815,199
15/07/2022,55994,18
15/07/2022,109,13
15/07/2022,167871,31
15/07/2022,1,
15/07/2022,17698,2
15/07/2022,10876,44
15/07/2022,2109,7
15/07/2022,9577,11
15/07/2022,76498,20
15/07/2022,9880,108
15/07/2022,15192,422
15/07/2022,1795,21
15/07/2022,10543,358
15/07/2022,650,44
15/07/2022,3,
15/07/2022,10516,266
15/07/2022,16592,1033
15/07/2022,447343,110
15/07/2022,70315,1808
15/07/2022,948136,163
15/07/2022,344023,160
15/07/2022,190353,88
15/07/2022,3907,30
15/07/2022,89293,299
15/07/2022,17192,782
15/07/2022,4327,367
15/07/2022,713,71
15/07/2022,2979,0
15/07/2022,5210,18
15/07/2022,1578,379
15/07/2022,8143,362
15/07/2022,5600,151
15/07/2022,1028,29
15/07/2022,230,4
15/07/2022,482,9
15/07/2022,59,1
15/07/2022,3143,1100
15/07/2022,2285,52
15/07/2022,2206,59
15/07/2022,208,1
15/07/2022,1502,39
15/07/2022,1303,42
15/07/2022,376,16
15/07/2022,19520,0
15/07/2022,7469,2
15/07/2022,36,4
15/07/2022,1749,121
15/07/2022,4989,628
15/07/2022,1573,295
15/07/2022,100873,1738
15/07/2022,85006,1909
15/07/2022,41845,614
15/07/2022,16903,284
15/07/2022,15592,281
15/07/2022,2,0
15/07/2022,50714,956
16/07/2022,18140,407
16/07/2022,314,54
16/07/2022,177,14
16/07/2022,2086,35
16/07/2022,9868,155
16/07/2022,7614,178
16/07/2022,42013,19
16/07/2022,1001,10
16/07/2022,1394,4
16/07/2022,1130,27
16/07/2022,13322,3
16/07/2022,1578,
16/07/2022,153261,45
16/07/2022,1648,111
16/07/2022,46,3
16/07/2022,2,
16/07/2022,127732,36
16/07/2022,1,
16/07/2022,10660,4
16/07/2022,5077,23
16/07/2022,1102,4
16/07/2022,7242,7
16/07/2022,45092,5
16/07/2022,5004,57
16/07/2022,5993,242
16/07/2022,391,1
16/07/2022,7267,270
16/07/2022,239,22
16/07/2022,1,
16/07/2022,9131,219
16/07/2022,27934,924
16/07/2022,277882,49
16/07/2022,38485,1427
16/07/2022,804370,175
16/07/2022,391913,226
16/07/2022,199246,101
16/07/2022,137993,128
16/07/2022,522239,315
16/07/2022,51947,4058
16/07/2022,2746,288
16/07/2022,562,70
16/07/2022,3263,1
16/07/2022,4735,7
16/07/2022,825,225
16/07/2022,5225,217
16/07/2022,2990,81
16/07/2022,595,19
16/07/2022,119,4
16/07/2022,321,5
16/07/2022,36,2
16/07/2022,1564,383
16/07/2022,1273,34
16/07/2022,1630,59
16/07/2022,111,2
16/07/2022,931,22
16/07/2022,766,17
16/07/2022,242,8
16/07/2022,17724,2
16/07/2022,8827,1
16/07/2022,347,25
16/07/2022,1862,183
16/07/2022,3700,651
16/07/2022,1261,320
16/07/2022,1700,55
16/07/2022,108182,1958
16/07/2022,894,15
16/07/2022,32915,558
16/07/2022,14282,287
16/07/2022,12347,264
16/07/2022,5,0
16/07/2022,53457,1032
17/07/2022,7901,233
17/07/2022,344,22
17/07/2022,6249,256
17/07/2022,469,6
17/07/2022,7580,365
17/07/2022,1101,6
17/07/2022,4753,57
17/07/2022,128038,29
17/07/2022,8527,8
17/07/2022,5481,15
17/07/2022,13961,
17/07/2022,57313,12
17/07/2022,1588,135
17/07/2022,2,
17/07/2022,641,83
17/07/2022,1227,19
17/07/2022,1,
17/07/2022,162311,69
17/07/2022,590,
17/07/2022,54763,14
17/07/2022,46461,20
17/07/2022,36,2
17/07/2022,717,3
17/07/2022,21304,468
17/07/2022,8896,201
17/07/2022,8880,146
17/07/2022,1092,17
17/07/2022,138,14
17/07/2022,1269,12
17/07/2022,24783,836
17/07/2022,309312,85
17/07/2022,22350,1019
17/07/2022,743496,184
17/07/2022,322523,210
17/07/2022,219078,132
17/07/2022,175245,139
17/07/2022,576071,323
17/07/2022,30478,3141
17/07/2022,2634,189
17/07/2022,348,40
17/07/2022,3168,2
17/07/2022,6200,20
17/07/2022,697,183
17/07/2022,6604,276
17/07/2022,2828,89
17/07/2022,606,20
17/07/2022,184,7
17/07/2022,591,14
17/07/2022,85,1
17/07/2022,1136,314
17/07/2022,1655,46
17/07/2022,1794,42
17/07/2022,176,3
17/07/2022,1201,34
17/07/2022,1154,28
17/07/2022,265,7
17/07/2022,14915,9
17/07/2022,8211,2
17/07/2022,496,49
17/07/2022,3317,275
17/07/2022,3677,565
17/07/2022,1138,323
17/07/2022,29574,489
17/07/2022,119542,2291
17/07/2022,931,32
17/07/2022,34407,538
17/07/2022,15917,291
17/07/2022,10809,221
17/07/2022,10,2
18/07/2022,976,10
18/07/2022,583,14
18/07/2022,9357,175
18/07/2022,11882,208
18/07/2022,20673,468
18/07/2022,86435,18
18/07/2022,1224,10
18/07/2022,1718,31
18/07/2022,44440,23
18/07/2022,209,
18/07/2022,132606,81
18/07/2022,546,86
18/07/2022,88,14
18/07/2022,1,
18/07/2022,1698,153
18/07/2022,73678,14
18/07/2022,52579,13
18/07/2022,22,7
18/07/2022,4746,29
18/07/2022,1042,3
18/07/2022,7675,8
18/07/2022,12611,2
18/07/2022,3659,54
18/07/2022,7487,402
18/07/2022,429,2
18/07/2022,5481,234
18/07/2022,319,29
18/07/2022,7702,198
18/07/2022,33094,1227
18/07/2022,368197,97
18/07/2022,47079,1265
18/07/2022,744080,156
18/07/2022,361355,154
18/07/2022,226831,102
18/07/2022,209182,115
18/07/2022,774396,257
18/07/2022,40471,5425
18/07/2022,2337,3
18/07/2022,2680,242
18/07/2022,407,46
18/07/2022,3410,2
18/07/2022,6386,12
18/07/2022,1127,319
18/07/2022,6790,310
18/07/2022,2501,83
18/07/2022,864,17
18/07/2022,253,8
18/07/2022,408,11
18/07/2022,46,3
18/07/2022,1535,449
18/07/2022,1084,41
18/07/2022,1583,58
18/07/2022,80,3
18/07/2022,997,16
18/07/2022,843,23
18/07/2022,292,16
18/07/2022,29969,0
18/07/2022,8402,2
18/07/2022,3186,441
18/07/2022,3884,294
18/07/2022,3769,646
18/07/2022,1201,357
18/07/2022,3343,131
18/07/2022,125773,2163
18/07/2022,45124,1099
18/07/2022,28628,443
18/07/2022,15240,237
18/07/2022,16982,317
18/07/2022,2,0
18/07/2022,29906,599
19/07/2022,3973,63
19/07/2022,1988,198
19/07/2022,490,73
19/07/2022,110,22
19/07/2022,606,10
19/07/2022,0,
19/07/2022,66,1
19/07/2022,0,
19/07/2022,0,
19/07/2022,110815,83
19/07/2022,1,
19/07/2022,12,6
19/07/2022,6805,10
19/07/2022,207,17
19/07/2022,168768,35
19/07/2022,1,
19/07/2022,10670,3
19/07/2022,44205,11
19/07/2022,1342,7
19/07/2022,6388,31
19/07/2022,7023,67
19/07/2022,30789,606
19/07/2022,2321,194
19/07/2022,5945,263
19/07/2022,141,
19/07/2022,5767,245
19/07/2022,22773,925
19/07/2022,423099,139
19/07/2022,31728,1763
19/07/2022,759879,162
19/07/2022,443913,207
19/07/2022,212265,89
19/07/2022,251618,115
19/07/2022,815041,251
19/07/2022,43756,5084
19/07/2022,2353,2
19/07/2022,2766,242
19/07/2022,547,60
19/07/2022,3215,0
19/07/2022,6104,22
19/07/2022,902,239
19/07/2022,4321,211
19/07/2022,1597,42
19/07/2022,441,15
19/07/2022,184,1
19/07/2022,330,8
19/07/2022,18,1
19/07/2022,1268,362
19/07/2022,826,25
19/07/2022,1416,50
19/07/2022,73,3
19/07/2022,883,29
19/07/2022,605,14
19/07/2022,227,10
19/07/2022,26509,10
19/07/2022,8259,1
19/07/2022,3963,543
19/07/2022,3814,299
19/07/2022,3927,620
19/07/2022,1275,358
19/07/2022,3486,121
19/07/2022,126730,2125
19/07/2022,5077,122
19/07/2022,11439,159
19/07/2022,7218,98
19/07/2022,8715,225
19/07/2022,9,0
19/07/2022,24738,539
20/07/2022,95414,65
20/07/2022,0,
20/07/2022,0,
20/07/2022,0,
20/07/2022,117,10
20/07/2022,537,75
20/07/2022,2378,149
20/07/2022,4,
20/07/2022,1,
20/07/2022,208,22
20/07/2022,7231,81
20/07/2022,3675,243
20/07/2022,5162,267
20/07/2022,6768,460
20/07/2022,33024,1178
20/07/2022,159972,38
20/07/2022,7175,11
20/07/2022,1296,6
20/07/2022,6533,44
20/07/2022,9758,5
20/07/2022,40383,7
20/07/2022,23096,639
20/07/2022,353583,92
20/07/2022,24878,1303
20/07/2022,732097,170
20/07/2022,427874,188
20/07/2022,232799,118
20/07/2022,79855,29
20/07/2022,726939,256
20/07/2022,50280,5472
20/07/2022,2313,0
20/07/2022,3184,289
20/07/2022,455,63
20/07/2022,3263,3
20/07/2022,5805,19
20/07/2022,1230,283
20/07/2022,6613,232
20/07/2022,2245,84
20/07/2022,357,7
20/07/2022,341,14
20/07/2022,42,1
20/07/2022,1115,322
20/07/2022,553,16
20/07/2022,1415,47
20/07/2022,87,3
20/07/2022,678,25
20/07/2022,661,20
20/07/2022,278,11
20/07/2022,29911,14
20/07/2022,8438,2
20/07/2022,3489,473
20/07/2022,3992,128
20/07/2022,3732,580
20/07/2022,1042,278
20/07/2022,2813,110
20/07/2022,124383,2099
20/07/2022,18131,371
20/07/2022,23213,276
20/07/2022,13526,173
20/07/2022,17002,308
20/07/2022,2,0
20/07/2022,48361,857
21/07/2022,979,4
